gene_id	length
TRINITY_DN22307_c3_g3	893
TRINITY_DN21280_c2_g4	206
TRINITY_DN6460_c0_g1	262
TRINITY_DN22307_c3_g6	1505
TRINITY_DN22307_c3_g7	310
TRINITY_DN22307_c3_g4	239
TRINITY_DN22307_c3_g5	816
TRINITY_DN24101_c2_g6	680
TRINITY_DN24101_c2_g5	1138
TRINITY_DN24101_c2_g4	405
TRINITY_DN24101_c2_g3	2413
TRINITY_DN24101_c2_g2	1229
TRINITY_DN24101_c2_g1	900
TRINITY_DN24019_c3_g1	4989
TRINITY_DN29793_c0_g1	258
TRINITY_DN34182_c0_g1	213
TRINITY_DN17449_c1_g1	598
TRINITY_DN18282_c6_g1	1748
TRINITY_DN19572_c6_g6	223
TRINITY_DN19572_c6_g1	1598
TRINITY_DN23144_c0_g1	3590
TRINITY_DN22472_c2_g1	336
TRINITY_DN24821_c1_g2	2336
TRINITY_DN17575_c2_g1	219
TRINITY_DN17575_c2_g2	433
TRINITY_DN19113_c1_g2	2635
TRINITY_DN20483_c2_g1	5909
TRINITY_DN30164_c0_g1	237
TRINITY_DN17300_c1_g2	601
TRINITY_DN23492_c0_g1	278
TRINITY_DN22027_c2_g1	210
TRINITY_DN17300_c1_g1	275
TRINITY_DN17579_c1_g1	2174
TRINITY_DN21973_c2_g1	878
TRINITY_DN44320_c0_g1	336
TRINITY_DN2624_c0_g1	824
TRINITY_DN41248_c0_g1	214
TRINITY_DN25318_c5_g1	714
TRINITY_DN39286_c0_g1	357
TRINITY_DN29180_c0_g1	350
TRINITY_DN17478_c5_g1	267
TRINITY_DN26484_c0_g1	567
TRINITY_DN23309_c0_g1	250
TRINITY_DN25596_c1_g1	4662
TRINITY_DN15043_c0_g3	666
TRINITY_DN15043_c0_g1	510
TRINITY_DN23612_c0_g1	5973
TRINITY_DN23562_c4_g1	287
TRINITY_DN39581_c0_g1	223
TRINITY_DN110_c0_g1	225
TRINITY_DN33944_c0_g1	208
TRINITY_DN42103_c0_g1	345
TRINITY_DN25341_c4_g1	212
TRINITY_DN21080_c6_g1	2150
TRINITY_DN21080_c6_g2	3537
TRINITY_DN21080_c6_g3	264
TRINITY_DN21080_c6_g4	705
TRINITY_DN21080_c6_g5	370
TRINITY_DN21080_c6_g6	467
TRINITY_DN21080_c6_g7	341
TRINITY_DN33794_c0_g1	471
TRINITY_DN31599_c0_g1	418
TRINITY_DN43583_c0_g1	691
TRINITY_DN46255_c0_g1	410
TRINITY_DN17503_c6_g1	582
TRINITY_DN23510_c5_g1	366
TRINITY_DN41235_c0_g1	289
TRINITY_DN15508_c0_g1	2684
TRINITY_DN18616_c7_g8	1980
TRINITY_DN18616_c7_g9	538
TRINITY_DN50672_c0_g1	314
TRINITY_DN18616_c7_g4	207
TRINITY_DN18616_c7_g5	327
TRINITY_DN18616_c7_g6	239
TRINITY_DN18616_c7_g7	863
TRINITY_DN19268_c5_g2	282
TRINITY_DN18616_c7_g1	3338
TRINITY_DN18616_c7_g2	2182
TRINITY_DN18616_c7_g3	259
TRINITY_DN42724_c0_g1	213
TRINITY_DN44933_c0_g1	202
TRINITY_DN48422_c0_g1	238
TRINITY_DN21893_c1_g1	924
TRINITY_DN25427_c4_g2	699
TRINITY_DN21893_c1_g3	3901
TRINITY_DN21893_c1_g2	2228
TRINITY_DN21893_c1_g5	557
TRINITY_DN21893_c1_g4	2066
TRINITY_DN25427_c4_g5	770
TRINITY_DN25427_c4_g4	246
TRINITY_DN26824_c0_g1	564
TRINITY_DN30892_c0_g1	382
TRINITY_DN44056_c0_g1	238
TRINITY_DN21356_c7_g1	1972
TRINITY_DN23434_c5_g1	206
TRINITY_DN14179_c0_g1	974
TRINITY_DN22890_c2_g1	275
TRINITY_DN23887_c0_g1	206
TRINITY_DN25017_c2_g1	437
TRINITY_DN21277_c1_g1	5351
TRINITY_DN24419_c0_g1	2938
TRINITY_DN51397_c0_g1	203
TRINITY_DN17094_c6_g2	1411
TRINITY_DN20332_c6_g2	274
TRINITY_DN20332_c6_g1	2803
TRINITY_DN17094_c6_g1	1406
TRINITY_DN42884_c0_g1	244
TRINITY_DN17079_c4_g15	209
TRINITY_DN20332_c6_g4	261
TRINITY_DN18556_c0_g1	390
TRINITY_DN17296_c6_g1	620
TRINITY_DN20949_c0_g1	340
TRINITY_DN35541_c0_g1	316
TRINITY_DN14405_c0_g1	2663
TRINITY_DN21824_c1_g6	832
TRINITY_DN14894_c0_g1	1230
TRINITY_DN50780_c0_g1	227
TRINITY_DN52683_c0_g1	323
TRINITY_DN24093_c2_g4	2878
TRINITY_DN15446_c0_g2	1040
TRINITY_DN15446_c0_g1	233
TRINITY_DN17079_c4_g10	2038
TRINITY_DN3271_c0_g1	270
TRINITY_DN19880_c1_g2	6646
TRINITY_DN49425_c0_g1	555
TRINITY_DN25308_c5_g1	556
TRINITY_DN24093_c2_g1	1904
TRINITY_DN19880_c1_g3	604
TRINITY_DN41157_c0_g1	250
TRINITY_DN14768_c0_g2	232
TRINITY_DN14768_c0_g1	206
TRINITY_DN20634_c3_g4	678
TRINITY_DN51189_c0_g1	301
TRINITY_DN10367_c0_g1	282
TRINITY_DN10367_c0_g2	251
TRINITY_DN24641_c1_g2	1599
TRINITY_DN20789_c6_g1	300
TRINITY_DN40513_c0_g1	277
TRINITY_DN17332_c0_g2	277
TRINITY_DN16550_c0_g1	1259
TRINITY_DN2272_c0_g1	873
TRINITY_DN4364_c0_g1	810
TRINITY_DN2272_c0_g2	488
TRINITY_DN19079_c2_g9	412
TRINITY_DN44812_c0_g1	219
TRINITY_DN19079_c2_g8	282
TRINITY_DN4951_c0_g1	324
TRINITY_DN22048_c1_g1	268
TRINITY_DN19079_c2_g7	493
TRINITY_DN20629_c5_g1	600
TRINITY_DN22969_c4_g1	3643
TRINITY_DN22969_c4_g3	245
TRINITY_DN22969_c4_g2	1175
TRINITY_DN34852_c0_g1	258
TRINITY_DN17163_c5_g1	690
TRINITY_DN19079_c2_g5	769
TRINITY_DN54913_c0_g1	279
TRINITY_DN39517_c0_g1	240
TRINITY_DN38470_c0_g1	230
TRINITY_DN19079_c2_g4	1106
TRINITY_DN45463_c0_g1	318
TRINITY_DN19079_c2_g3	541
TRINITY_DN46482_c0_g1	540
TRINITY_DN25163_c0_g1	220
TRINITY_DN28436_c0_g1	301
TRINITY_DN47874_c0_g1	252
TRINITY_DN44474_c0_g1	644
TRINITY_DN53662_c0_g1	217
TRINITY_DN19393_c2_g2	7385
TRINITY_DN23862_c2_g2	875
TRINITY_DN29202_c0_g1	244
TRINITY_DN10844_c1_g1	206
TRINITY_DN25056_c4_g2	465
TRINITY_DN53944_c0_g1	242
TRINITY_DN19073_c0_g1	205
TRINITY_DN39627_c0_g1	378
TRINITY_DN11559_c0_g1	1290
TRINITY_DN22058_c0_g1	2569
TRINITY_DN22058_c0_g2	694
TRINITY_DN24415_c3_g1	796
TRINITY_DN30632_c0_g1	332
TRINITY_DN22865_c9_g5	3382
TRINITY_DN22865_c9_g4	446
TRINITY_DN22865_c9_g3	619
TRINITY_DN22865_c9_g2	238
TRINITY_DN22865_c9_g1	3953
TRINITY_DN21269_c7_g1	308
TRINITY_DN39855_c0_g1	310
TRINITY_DN23685_c0_g1	299
TRINITY_DN23021_c3_g1	208
TRINITY_DN6270_c0_g1	580
TRINITY_DN23265_c3_g1	367
TRINITY_DN21698_c2_g1	3628
TRINITY_DN25931_c0_g1	423
TRINITY_DN17589_c5_g2	207
TRINITY_DN17871_c4_g1	3011
TRINITY_DN19897_c0_g1	333
TRINITY_DN9712_c0_g1	551
TRINITY_DN23613_c0_g1	513
TRINITY_DN19813_c0_g1	339
TRINITY_DN25377_c1_g3	2561
TRINITY_DN21887_c0_g1	313
TRINITY_DN21189_c7_g1	283
TRINITY_DN21245_c0_g1	596
TRINITY_DN1530_c0_g1	341
TRINITY_DN42977_c0_g1	279
TRINITY_DN46526_c0_g1	213
TRINITY_DN21698_c2_g4	453
TRINITY_DN23918_c2_g1	1838
TRINITY_DN4764_c0_g1	344
TRINITY_DN32555_c0_g1	488
TRINITY_DN21036_c1_g3	3158
TRINITY_DN21729_c2_g6	742
TRINITY_DN21036_c1_g1	275
TRINITY_DN21343_c1_g1	3489
TRINITY_DN21036_c1_g7	908
TRINITY_DN21036_c1_g4	2624
TRINITY_DN21036_c1_g5	2694
TRINITY_DN27934_c0_g1	255
TRINITY_DN20300_c0_g1	288
TRINITY_DN34193_c0_g1	308
TRINITY_DN23452_c2_g2	2328
TRINITY_DN23452_c2_g1	3425
TRINITY_DN17848_c11_g1	3309
TRINITY_DN18063_c1_g1	1448
TRINITY_DN18063_c1_g2	657
TRINITY_DN14749_c0_g1	1806
TRINITY_DN15207_c0_g1	331
TRINITY_DN42482_c0_g1	271
TRINITY_DN16196_c0_g1	2151
TRINITY_DN24117_c2_g1	3407
TRINITY_DN13487_c0_g1	1196
TRINITY_DN17464_c5_g1	276
TRINITY_DN9729_c0_g1	484
TRINITY_DN21770_c2_g1	869
TRINITY_DN16713_c4_g1	1109
TRINITY_DN52864_c0_g1	449
TRINITY_DN23918_c2_g3	3891
TRINITY_DN23795_c7_g1	742
TRINITY_DN50217_c0_g1	500
TRINITY_DN25301_c3_g1	1763
TRINITY_DN36539_c0_g1	382
TRINITY_DN17355_c2_g5	4070
TRINITY_DN54590_c0_g1	222
TRINITY_DN49782_c0_g1	223
TRINITY_DN36376_c0_g1	232
TRINITY_DN22299_c2_g1	240
TRINITY_DN13743_c0_g1	497
TRINITY_DN30060_c0_g1	207
TRINITY_DN48386_c0_g1	226
TRINITY_DN26916_c0_g1	217
TRINITY_DN21757_c2_g8	499
TRINITY_DN21757_c2_g7	630
TRINITY_DN21757_c2_g6	1380
TRINITY_DN21757_c2_g5	835
TRINITY_DN24086_c6_g1	841
TRINITY_DN13309_c0_g1	438
TRINITY_DN21757_c2_g1	1178
TRINITY_DN16369_c0_g1	1454
TRINITY_DN50851_c0_g1	219
TRINITY_DN50837_c0_g1	243
TRINITY_DN42567_c0_g1	227
TRINITY_DN29259_c0_g1	431
TRINITY_DN20475_c0_g1	2072
TRINITY_DN18580_c5_g1	2052
TRINITY_DN23577_c0_g1	345
TRINITY_DN43802_c0_g1	721
TRINITY_DN8776_c0_g1	429
TRINITY_DN21123_c3_g1	285
TRINITY_DN4560_c0_g1	539
TRINITY_DN17811_c0_g4	1674
TRINITY_DN34429_c0_g1	213
TRINITY_DN54306_c0_g1	217
TRINITY_DN17811_c0_g1	1414
TRINITY_DN17811_c0_g3	1082
TRINITY_DN17811_c0_g2	8094
TRINITY_DN15010_c1_g1	2295
TRINITY_DN22987_c1_g8	863
TRINITY_DN22987_c1_g9	239
TRINITY_DN30446_c0_g1	309
TRINITY_DN45319_c0_g1	510
TRINITY_DN22987_c1_g3	1662
TRINITY_DN22987_c1_g1	3435
TRINITY_DN22987_c1_g6	220
TRINITY_DN24449_c0_g2	301
TRINITY_DN9253_c0_g1	316
TRINITY_DN22987_c1_g5	1992
TRINITY_DN7940_c0_g1	246
TRINITY_DN22199_c2_g2	544
TRINITY_DN22199_c2_g3	679
TRINITY_DN47260_c0_g1	308
TRINITY_DN3832_c0_g1	236
TRINITY_DN22199_c2_g4	388
TRINITY_DN19662_c0_g2	3152
TRINITY_DN18802_c0_g1	5455
TRINITY_DN45459_c0_g1	203
TRINITY_DN20824_c6_g1	224
TRINITY_DN21275_c4_g1	233
TRINITY_DN51634_c0_g1	238
TRINITY_DN22583_c16_g1	242
TRINITY_DN7520_c0_g1	465
TRINITY_DN50917_c0_g1	255
TRINITY_DN55124_c0_g1	262
TRINITY_DN52349_c0_g1	230
TRINITY_DN19599_c7_g1	241
TRINITY_DN18485_c7_g1	511
TRINITY_DN27276_c0_g1	232
TRINITY_DN22096_c7_g1	336
TRINITY_DN41095_c0_g1	242
TRINITY_DN39989_c0_g1	272
TRINITY_DN48313_c0_g1	208
TRINITY_DN22069_c1_g1	467
TRINITY_DN46035_c0_g1	201
TRINITY_DN23841_c0_g1	1372
TRINITY_DN23290_c5_g1	316
TRINITY_DN13914_c0_g1	1308
TRINITY_DN22918_c14_g1	377
TRINITY_DN18599_c0_g1	5074
TRINITY_DN22467_c2_g1	214
TRINITY_DN18599_c0_g3	2928
TRINITY_DN18599_c0_g2	1094
TRINITY_DN11439_c0_g1	525
TRINITY_DN18599_c0_g4	225
TRINITY_DN29791_c0_g1	238
TRINITY_DN32891_c0_g1	242
TRINITY_DN5068_c0_g1	211
TRINITY_DN24068_c0_g10	516
TRINITY_DN12367_c0_g1	770
TRINITY_DN17142_c4_g1	214
TRINITY_DN19937_c4_g1	221
TRINITY_DN17280_c0_g1	537
TRINITY_DN23922_c0_g1	394
TRINITY_DN17292_c12_g1	244
TRINITY_DN9112_c0_g1	634
TRINITY_DN37013_c0_g1	238
TRINITY_DN22213_c1_g1	1658
TRINITY_DN20760_c7_g1	1092
TRINITY_DN33602_c0_g1	241
TRINITY_DN23901_c1_g1	276
TRINITY_DN51470_c0_g1	251
TRINITY_DN25400_c1_g1	958
TRINITY_DN23654_c3_g1	1693
TRINITY_DN24806_c3_g1	398
TRINITY_DN22436_c3_g2	1638
TRINITY_DN33551_c0_g1	586
TRINITY_DN25366_c1_g4	441
TRINITY_DN20397_c2_g1	219
TRINITY_DN20397_c2_g2	689
TRINITY_DN10128_c0_g1	276
TRINITY_DN41825_c0_g1	208
TRINITY_DN23675_c5_g4	1433
TRINITY_DN9733_c0_g1	345
TRINITY_DN23675_c5_g1	263
TRINITY_DN23675_c5_g3	509
TRINITY_DN23675_c5_g2	2522
TRINITY_DN19316_c1_g1	754
TRINITY_DN1424_c0_g1	366
TRINITY_DN19704_c4_g2	2347
TRINITY_DN23659_c1_g1	383
TRINITY_DN4632_c0_g1	520
TRINITY_DN19704_c4_g1	6449
TRINITY_DN54958_c0_g1	249
TRINITY_DN40361_c0_g1	226
TRINITY_DN17177_c14_g1	231
TRINITY_DN24053_c3_g4	2038
TRINITY_DN21402_c3_g1	2639
TRINITY_DN20214_c3_g1	2436
TRINITY_DN24053_c3_g1	2376
TRINITY_DN24053_c3_g2	1562
TRINITY_DN24308_c1_g1	1546
TRINITY_DN23971_c4_g1	360
TRINITY_DN18545_c9_g1	475
TRINITY_DN18417_c1_g2	672
TRINITY_DN31652_c0_g1	661
TRINITY_DN19012_c1_g7	473
TRINITY_DN5753_c0_g1	475
TRINITY_DN43465_c0_g1	232
TRINITY_DN22956_c11_g1	1866
TRINITY_DN7519_c0_g1	575
TRINITY_DN33040_c0_g1	211
TRINITY_DN22114_c1_g1	886
TRINITY_DN24004_c3_g1	217
TRINITY_DN21462_c0_g2	4543
TRINITY_DN19582_c2_g1	393
TRINITY_DN18705_c20_g1	441
TRINITY_DN21462_c0_g1	1146
TRINITY_DN22930_c3_g1	1227
TRINITY_DN10386_c0_g2	250
TRINITY_DN10386_c0_g1	305
TRINITY_DN19289_c0_g2	213
TRINITY_DN19289_c0_g1	449
TRINITY_DN46917_c0_g1	256
TRINITY_DN28471_c0_g1	411
TRINITY_DN36545_c0_g1	425
TRINITY_DN28949_c0_g1	249
TRINITY_DN24445_c0_g1	6390
TRINITY_DN13437_c0_g1	1811
TRINITY_DN53772_c0_g1	235
TRINITY_DN20073_c3_g1	704
TRINITY_DN25376_c1_g1	210
TRINITY_DN33162_c0_g1	266
TRINITY_DN10343_c0_g1	1685
TRINITY_DN24445_c0_g3	628
TRINITY_DN34108_c0_g1	358
TRINITY_DN22997_c12_g1	3720
TRINITY_DN14422_c0_g2	526
TRINITY_DN24445_c0_g4	260
TRINITY_DN14422_c0_g1	813
TRINITY_DN14542_c0_g1	635
TRINITY_DN16314_c2_g3	224
TRINITY_DN19976_c0_g1	619
TRINITY_DN24187_c11_g1	209
TRINITY_DN24239_c0_g3	387
TRINITY_DN22661_c0_g1	417
TRINITY_DN18044_c2_g4	778
TRINITY_DN18044_c2_g6	583
TRINITY_DN24438_c0_g3	282
TRINITY_DN24239_c0_g2	4093
TRINITY_DN33959_c0_g1	258
TRINITY_DN24753_c1_g1	1203
TRINITY_DN18044_c2_g1	2560
TRINITY_DN27166_c0_g1	303
TRINITY_DN18292_c5_g2	2288
TRINITY_DN13885_c0_g1	945
TRINITY_DN24446_c1_g1	522
TRINITY_DN44025_c0_g1	586
TRINITY_DN17067_c9_g1	280
TRINITY_DN22984_c8_g1	451
TRINITY_DN37909_c0_g1	268
TRINITY_DN21274_c2_g1	208
TRINITY_DN24772_c3_g14	204
TRINITY_DN24772_c3_g12	475
TRINITY_DN24772_c3_g13	208
TRINITY_DN24772_c3_g10	336
TRINITY_DN24772_c3_g11	453
TRINITY_DN24975_c1_g2	1823
TRINITY_DN40619_c0_g1	353
TRINITY_DN23524_c2_g1	287
TRINITY_DN34977_c0_g1	345
TRINITY_DN25611_c7_g3	384
TRINITY_DN25611_c7_g2	1661
TRINITY_DN25611_c7_g1	1177
TRINITY_DN22476_c2_g1	2345
TRINITY_DN38794_c0_g1	266
TRINITY_DN25611_c7_g5	335
TRINITY_DN25611_c7_g4	214
TRINITY_DN25159_c3_g1	5385
TRINITY_DN25159_c3_g2	2542
TRINITY_DN25159_c3_g3	419
TRINITY_DN25159_c3_g4	223
TRINITY_DN28024_c0_g1	203
TRINITY_DN17430_c1_g1	410
TRINITY_DN21580_c2_g1	3357
TRINITY_DN35155_c0_g1	201
TRINITY_DN39631_c0_g1	325
TRINITY_DN13393_c0_g1	694
TRINITY_DN35673_c0_g1	355
TRINITY_DN40537_c0_g1	362
TRINITY_DN20077_c9_g1	257
TRINITY_DN23651_c5_g3	332
TRINITY_DN23651_c5_g2	389
TRINITY_DN23651_c5_g1	3503
TRINITY_DN1308_c0_g1	1131
TRINITY_DN52570_c0_g1	265
TRINITY_DN11514_c0_g1	2725
TRINITY_DN54884_c0_g1	251
TRINITY_DN16314_c2_g7	266
TRINITY_DN16902_c3_g2	4679
TRINITY_DN7247_c0_g1	617
TRINITY_DN22326_c5_g1	320
TRINITY_DN25188_c0_g1	3675
TRINITY_DN10811_c0_g1	396
TRINITY_DN19494_c3_g1	276
TRINITY_DN53520_c0_g1	239
TRINITY_DN18772_c6_g1	201
TRINITY_DN44041_c0_g1	712
TRINITY_DN17890_c4_g1	813
TRINITY_DN21075_c4_g1	227
TRINITY_DN18109_c4_g2	1071
TRINITY_DN55023_c0_g1	227
TRINITY_DN45882_c0_g1	242
TRINITY_DN36058_c0_g1	209
TRINITY_DN21945_c8_g1	355
TRINITY_DN5226_c0_g1	226
TRINITY_DN18799_c11_g3	450
TRINITY_DN17430_c1_g3	3488
TRINITY_DN50347_c0_g1	389
TRINITY_DN17142_c7_g10	457
TRINITY_DN19503_c1_g1	1943
TRINITY_DN19503_c1_g2	2956
TRINITY_DN19503_c1_g3	3233
TRINITY_DN8353_c0_g1	324
TRINITY_DN19503_c1_g5	3923
TRINITY_DN22238_c0_g2	1050
TRINITY_DN11643_c0_g1	429
TRINITY_DN50931_c0_g1	359
TRINITY_DN19534_c1_g1	441
TRINITY_DN13997_c0_g1	1336
TRINITY_DN19570_c3_g4	226
TRINITY_DN14479_c0_g1	1884
TRINITY_DN17430_c1_g2	1735
TRINITY_DN19570_c3_g1	252
TRINITY_DN19570_c3_g2	240
TRINITY_DN39113_c0_g1	322
TRINITY_DN36756_c0_g1	238
TRINITY_DN31918_c0_g1	535
TRINITY_DN19895_c0_g1	405
TRINITY_DN17540_c0_g3	871
TRINITY_DN21222_c0_g1	311
TRINITY_DN20489_c1_g1	339
TRINITY_DN25095_c1_g2	237
TRINITY_DN26794_c0_g1	244
TRINITY_DN17353_c2_g1	1115
TRINITY_DN20385_c1_g1	657
TRINITY_DN20385_c1_g2	442
TRINITY_DN29715_c0_g1	313
TRINITY_DN10193_c0_g1	554
TRINITY_DN9626_c0_g1	1080
TRINITY_DN20905_c1_g6	546
TRINITY_DN31318_c0_g1	223
TRINITY_DN20905_c1_g5	235
TRINITY_DN18649_c16_g1	213
TRINITY_DN20905_c1_g3	416
TRINITY_DN20905_c1_g1	2776
TRINITY_DN32385_c0_g1	363
TRINITY_DN20905_c1_g8	482
TRINITY_DN20905_c1_g9	241
TRINITY_DN8662_c0_g1	891
TRINITY_DN21142_c6_g1	1435
TRINITY_DN23525_c2_g1	243
TRINITY_DN26180_c0_g1	270
TRINITY_DN19517_c0_g1	393
TRINITY_DN24405_c5_g1	913
TRINITY_DN18478_c1_g1	1080
TRINITY_DN49199_c0_g1	629
TRINITY_DN44113_c0_g1	298
TRINITY_DN31697_c0_g1	261
TRINITY_DN53369_c0_g1	310
TRINITY_DN36842_c0_g1	216
TRINITY_DN13345_c0_g1	414
TRINITY_DN35016_c0_g1	234
TRINITY_DN21394_c1_g1	3293
TRINITY_DN19040_c2_g2	216
TRINITY_DN19040_c2_g1	321
TRINITY_DN21394_c1_g2	307
TRINITY_DN21485_c1_g1	413
TRINITY_DN23657_c0_g1	1976
TRINITY_DN22358_c6_g1	202
TRINITY_DN19056_c5_g1	227
TRINITY_DN39618_c0_g1	217
TRINITY_DN17570_c5_g1	6595
TRINITY_DN14530_c0_g1	1404
TRINITY_DN22652_c1_g8	317
TRINITY_DN22652_c1_g3	1942
TRINITY_DN22652_c1_g2	1885
TRINITY_DN22652_c1_g1	6459
TRINITY_DN22652_c1_g7	1075
TRINITY_DN22652_c1_g5	1634
TRINITY_DN22652_c1_g4	457
TRINITY_DN20875_c2_g2	2256
TRINITY_DN25632_c11_g5	319
TRINITY_DN12574_c1_g1	340
TRINITY_DN24841_c2_g2	597
TRINITY_DN24841_c2_g3	2438
TRINITY_DN24841_c2_g1	858
TRINITY_DN54903_c0_g1	248
TRINITY_DN13352_c0_g1	872
TRINITY_DN21667_c1_g7	328
TRINITY_DN32244_c0_g1	492
TRINITY_DN24864_c2_g1	9934
TRINITY_DN17777_c9_g1	422
TRINITY_DN16775_c4_g1	3883
TRINITY_DN18746_c2_g2	1727
TRINITY_DN25158_c7_g1	350
TRINITY_DN45176_c0_g1	283
TRINITY_DN5734_c0_g1	263
TRINITY_DN40558_c0_g1	270
TRINITY_DN22854_c2_g2	2044
TRINITY_DN5525_c0_g1	709
TRINITY_DN27571_c0_g1	282
TRINITY_DN20460_c3_g1	636
TRINITY_DN21878_c5_g1	1335
TRINITY_DN19365_c1_g1	745
TRINITY_DN31455_c0_g1	656
TRINITY_DN18459_c4_g2	755
TRINITY_DN18371_c2_g1	424
TRINITY_DN21315_c11_g1	464
TRINITY_DN33359_c0_g1	238
TRINITY_DN19559_c2_g1	449
TRINITY_DN35104_c0_g1	384
TRINITY_DN52433_c0_g1	220
TRINITY_DN22442_c0_g1	319
TRINITY_DN49410_c0_g1	517
TRINITY_DN22681_c3_g2	4249
TRINITY_DN11661_c0_g1	793
TRINITY_DN22095_c0_g1	2909
TRINITY_DN10669_c0_g1	1123
TRINITY_DN11515_c0_g1	1300
TRINITY_DN49975_c0_g1	537
TRINITY_DN25462_c2_g1	230
TRINITY_DN39477_c0_g1	277
TRINITY_DN10255_c0_g1	516
TRINITY_DN5237_c0_g1	280
TRINITY_DN21667_c1_g2	283
TRINITY_DN51982_c0_g1	319
TRINITY_DN199_c0_g2	215
TRINITY_DN55232_c0_g1	240
TRINITY_DN199_c0_g1	223
TRINITY_DN23843_c0_g7	2987
TRINITY_DN23843_c0_g6	616
TRINITY_DN23843_c0_g5	443
TRINITY_DN23843_c0_g4	449
TRINITY_DN23843_c0_g3	1569
TRINITY_DN23843_c0_g2	5698
TRINITY_DN23843_c0_g1	2591
TRINITY_DN24616_c1_g1	1595
TRINITY_DN21407_c2_g2	1280
TRINITY_DN21407_c2_g1	2406
TRINITY_DN19556_c4_g2	878
TRINITY_DN22146_c0_g1	246
TRINITY_DN22613_c7_g1	339
TRINITY_DN17744_c7_g1	4856
TRINITY_DN40183_c0_g1	214
TRINITY_DN45066_c0_g1	228
TRINITY_DN13331_c0_g2	940
TRINITY_DN23570_c4_g1	208
TRINITY_DN28655_c0_g1	252
TRINITY_DN51937_c0_g1	213
TRINITY_DN17540_c1_g1	2033
TRINITY_DN17540_c1_g3	1429
TRINITY_DN17540_c1_g2	5219
TRINITY_DN23189_c3_g1	242
TRINITY_DN6575_c0_g1	264
TRINITY_DN15419_c0_g3	679
TRINITY_DN38124_c0_g1	302
TRINITY_DN21294_c3_g3	1034
TRINITY_DN21624_c5_g1	1162
TRINITY_DN2053_c0_g1	354
TRINITY_DN15419_c0_g2	1272
TRINITY_DN16105_c0_g2	2039
TRINITY_DN40071_c0_g1	216
TRINITY_DN27025_c0_g1	274
TRINITY_DN47516_c0_g1	274
TRINITY_DN9806_c1_g1	216
TRINITY_DN17108_c4_g1	282
TRINITY_DN41036_c0_g1	318
TRINITY_DN30451_c0_g1	208
TRINITY_DN22174_c1_g4	272
TRINITY_DN16950_c8_g2	1659
TRINITY_DN20061_c5_g6	242
TRINITY_DN22002_c1_g2	1459
TRINITY_DN22174_c1_g1	1757
TRINITY_DN22174_c1_g2	3677
TRINITY_DN22002_c1_g1	7527
TRINITY_DN22086_c1_g2	3187
TRINITY_DN22086_c1_g3	357
TRINITY_DN40013_c0_g1	489
TRINITY_DN22086_c1_g1	3625
TRINITY_DN22086_c1_g4	244
TRINITY_DN22086_c1_g5	328
TRINITY_DN22674_c0_g1	1177
TRINITY_DN22674_c0_g2	1346
TRINITY_DN22674_c0_g3	1742
TRINITY_DN23115_c2_g1	295
TRINITY_DN18874_c0_g2	2296
TRINITY_DN18874_c0_g1	4010
TRINITY_DN16708_c0_g2	1745
TRINITY_DN23207_c2_g1	629
TRINITY_DN16966_c2_g1	409
TRINITY_DN24219_c2_g2	396
TRINITY_DN23917_c4_g4	459
TRINITY_DN36191_c0_g1	279
TRINITY_DN16950_c8_g4	1299
TRINITY_DN18659_c4_g2	461
TRINITY_DN18659_c4_g3	776
TRINITY_DN20882_c2_g3	357
TRINITY_DN18659_c4_g1	1197
TRINITY_DN18465_c1_g2	2535
TRINITY_DN18465_c1_g3	1521
TRINITY_DN18659_c4_g4	454
TRINITY_DN18465_c1_g1	5485
TRINITY_DN17745_c4_g1	328
TRINITY_DN26628_c0_g1	219
TRINITY_DN18467_c13_g1	216
TRINITY_DN18359_c3_g1	956
TRINITY_DN20908_c0_g1	218
TRINITY_DN24219_c2_g1	545
TRINITY_DN37201_c0_g1	236
TRINITY_DN2573_c1_g1	227
TRINITY_DN25193_c0_g1	393
TRINITY_DN18630_c9_g1	292
TRINITY_DN21588_c3_g6	296
TRINITY_DN21588_c3_g7	288
TRINITY_DN21588_c3_g4	201
TRINITY_DN21588_c3_g5	435
TRINITY_DN21588_c3_g2	473
TRINITY_DN21588_c3_g3	1211
TRINITY_DN23142_c0_g1	323
TRINITY_DN21588_c3_g1	1667
TRINITY_DN21588_c3_g8	254
TRINITY_DN6234_c0_g1	210
TRINITY_DN48712_c0_g1	206
TRINITY_DN32918_c0_g1	307
TRINITY_DN24878_c7_g1	230
TRINITY_DN21355_c0_g2	259
TRINITY_DN21355_c0_g1	202
TRINITY_DN23998_c2_g1	364
TRINITY_DN23998_c2_g2	373
TRINITY_DN26368_c0_g1	364
TRINITY_DN29487_c0_g1	225
TRINITY_DN24756_c2_g1	3083
TRINITY_DN23595_c1_g1	308
TRINITY_DN13819_c0_g1	1476
TRINITY_DN22479_c4_g2	513
TRINITY_DN14236_c0_g1	2169
TRINITY_DN24756_c2_g2	2537
TRINITY_DN22972_c1_g1	207
TRINITY_DN35833_c0_g1	282
TRINITY_DN18592_c7_g1	296
TRINITY_DN54547_c0_g1	232
TRINITY_DN52811_c0_g1	206
TRINITY_DN26887_c0_g1	298
TRINITY_DN32576_c0_g1	244
TRINITY_DN23795_c12_g1	258
TRINITY_DN23456_c2_g3	226
TRINITY_DN23456_c2_g2	310
